entry_time,exit_time,dir,trend,entry_px,exit_px,n_sigs,net_pnl%,pnl_usd,equity,exit,bars,month
2025-05-30 16:00,2025-05-30 16:45,SHORT,FORCED_SHORT,3298.2,3301.6,2,-0.1191,-59.76,9971.74,SL,3,2025-05
2025-06-02 13:30,2025-06-02 13:45,SHORT,FORCED_SHORT,3305.32,3308.87,2,-0.1234,-61.51,9910.23,SL,1,2025-06
2025-06-03 13:30,2025-06-03 23:45,SHORT,FORCED_SHORT,3361.2,3351.86,2,0.2618,129.71,10039.94,TP,41,2025-06
2025-06-04 14:30,2025-06-04 17:00,SHORT,FORCED_SHORT,3355.01,3358.62,2,-0.1236,-62.05,9977.9,SL,10,2025-06
2025-06-05 13:45,2025-06-05 18:30,SHORT,FORCED_SHORT,3369.82,3373.46,2,-0.1239,-61.81,9916.08,SL,19,2025-06
2025-06-06 16:30,2025-06-06 18:15,SHORT,FORCED_SHORT,3358.41,3361.59,2,-0.1106,-54.82,9861.27,SL,7,2025-06
2025-06-07 13:45,2025-06-07 15:45,SHORT,FORCED_SHORT,3317.7,3318.46,2,-0.0389,-19.19,9842.07,SL,7,2025-06
2025-06-10 14:15,2025-06-10 15:00,SHORT,FORCED_SHORT,3303.38,3307.34,2,-0.1359,-66.87,9775.2,SL,3,2025-06
2025-06-11 15:00,2025-06-11 16:15,SHORT,FORCED_SHORT,3340.35,3334.77,2,0.1512,73.89,9849.09,TP,5,2025-06
2025-06-13 13:30,2025-06-13 17:00,SHORT,FORCED_SHORT,3430.11,3415.62,2,0.4063,189.52,10038.61,TP,14,2025-06
2025-06-14 13:45,2025-06-14 14:30,SHORT,FORCED_SHORT,3433.6,3434.99,2,-0.0566,-28.39,10010.22,SL,3,2025-06
2025-06-14 15:00,2025-06-14 15:15,SHORT,FORCED_SHORT,3432.4,3433.68,2,-0.0533,-26.68,9983.54,SL,1,2025-06
2025-06-14 15:15,2025-06-14 17:15,SHORT,FORCED_SHORT,3434.0,3435.37,2,-0.0558,-27.84,9955.69,SL,7,2025-06
2025-06-16 13:30,2025-06-16 15:30,SHORT,FORCED_SHORT,3432.53,3423.43,2,0.249,123.94,10079.63,TP,8,2025-06
2025-06-16 15:30,2025-06-16 17:00,SHORT,FORCED_SHORT,3420.7,3412.35,2,0.2282,114.99,10194.62,TP,6,2025-06
2025-06-17 13:30,2025-06-17 14:30,SHORT,FORCED_SHORT,3386.13,3391.1,2,-0.1627,-82.93,10111.69,SL,4,2025-06
2025-06-17 16:00,2025-06-17 16:30,SHORT,FORCED_SHORT,3390.08,3382.21,2,0.2163,109.34,10221.03,TP,2,2025-06
2025-06-17 16:30,2025-06-17 16:45,SHORT,FORCED_SHORT,3381.79,3385.09,2,-0.1135,-57.98,10163.05,SL,1,2025-06
2025-06-17 16:45,2025-06-17 17:30,SHORT,FORCED_SHORT,3385.51,3388.52,2,-0.1048,-53.27,10109.77,SL,3,2025-06
2025-06-18 15:00,2025-06-18 15:45,SHORT,FORCED_SHORT,3393.4,3387.04,2,0.1715,86.67,10196.44,TP,3,2025-06
2025-06-18 16:30,2025-06-18 17:30,SHORT,FORCED_SHORT,3380.35,3383.48,2,-0.1085,-55.3,10141.14,SL,4,2025-06
2025-06-19 13:45,2025-06-19 16:00,SHORT,FORCED_SHORT,3373.76,3365.25,2,0.2362,119.78,10260.92,TP,9,2025-06
